record_id,date,book_id,book_title,author,category,department,publication_year,available_copies,borrowed_count,returned_count,renewal_count,reservation_count,semester,exam_period,holiday_indicator
2640,2023-10-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,0,2,0,0,Odd,1,0
2641,2023-11-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,27,16,3,1,Odd,1,0
2642,2023-11-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,38,40,4,0,Odd,1,0
2643,2023-11-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,5,5,2,1,Odd,1,0
2644,2023-11-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,36,38,7,5,Odd,1,0
2645,2023-11-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,9,8,2,0,Odd,1,0
2646,2023-11-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,15,5,1,0,Odd,1,0
2647,2023-11-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,45,43,6,1,Odd,1,0
2648,2023-11-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,52,49,9,24,Odd,1,0
2649,2023-11-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,10,10,1,1,Odd,1,0
2650,2023-11-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,7,16,2,1,Odd,1,0
2651,2023-11-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,26,16,7,1,Odd,1,0
2652,2023-11-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,43,35,7,0,Odd,1,0
2653,2023-11-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,25,23,4,0,Odd,1,0
2654,2023-11-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,40,27,9,0,Odd,1,0
2655,2023-11-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,46,29,9,9,Odd,1,0
2656,2023-11-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,22,19,1,0,Odd,1,0
2657,2023-11-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,13,14,3,2,Odd,1,0
2658,2023-11-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,22,11,5,0,Odd,1,0
2659,2023-11-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,29,22,5,1,Odd,1,0
2660,2023-11-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,17,11,4,0,Odd,1,0
2661,2023-11-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,7,8,3,0,Odd,1,0
2662,2023-11-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,27,27,5,1,Odd,1,0
2663,2023-11-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,11,15,1,0,Odd,1,0
2664,2023-11-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,76,82,11,15,Odd,1,0
2665,2023-11-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,35,23,4,0,Odd,1,0
2666,2023-11-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,11,12,0,0,Odd,1,0
2667,2023-11-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,46,50,11,0,Odd,1,0
2668,2023-11-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,19,14,2,1,Odd,1,0
2669,2023-11-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,32,29,4,1,Odd,1,0
2670,2023-11-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,21,23,3,0,Odd,1,0
2671,2023-11-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,23,23,4,0,Odd,1,0
2672,2023-11-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,14,7,5,0,Odd,1,0
2673,2023-11-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,31,21,6,0,Odd,1,0
2674,2023-11-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,15,9,3,0,Odd,1,0
2675,2023-11-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,91,62,13,28,Odd,1,0
2676,2023-11-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,102,65,21,47,Odd,1,0
2677,2023-11-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,33,36,3,11,Odd,1,0
2678,2023-11-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,60,62,13,0,Odd,1,0
2679,2023-11-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,16,12,3,0,Odd,1,0
2680,2023-11-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,43,32,5,0,Odd,1,0
2681,2023-11-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,27,15,6,0,Odd,1,0
2682,2023-11-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,48,27,9,0,Odd,1,0
2683,2023-11-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,30,47,4,0,Odd,1,0
2684,2023-11-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,9,9,0,0,Odd,1,0
2685,2023-11-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,17,12,1,1,Odd,1,0
2686,2023-11-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,12,14,0,0,Odd,1,0
2687,2023-11-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,19,10,3,0,Odd,1,0
2688,2023-11-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,17,12,3,0,Odd,1,0
2689,2023-11-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,25,21,8,2,Odd,1,0
2690,2023-11-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,54,53,5,0,Odd,1,0
2691,2023-11-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,17,7,1,0,Odd,1,0
2692,2023-11-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,32,13,4,4,Odd,1,0
2693,2023-11-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,29,32,0,0,Odd,1,0
2694,2023-11-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,30,29,4,0,Odd,1,0
2695,2023-11-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,13,10,2,0,Odd,1,0
2696,2023-11-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,63,38,8,3,Odd,1,0
2697,2023-11-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,32,20,7,6,Odd,1,0
2698,2023-11-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,62,47,8,19,Odd,1,0
2699,2023-11-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,49,62,10,0,Odd,1,0
2700,2023-11-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,21,22,7,1,Odd,1,0
2701,2023-11-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,29,21,1,0,Odd,1,0
2702,2023-11-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,44,45,7,0,Odd,1,0
2703,2023-11-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,62,47,10,16,Odd,1,0
2704,2023-11-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,29,23,7,0,Odd,1,0
2705,2023-11-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,15,25,3,0,Odd,1,0
2706,2023-11-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,14,11,1,0,Odd,1,0
2707,2023-11-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,97,72,14,26,Odd,1,0
2708,2023-11-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,7,12,1,0,Odd,1,0
2709,2023-11-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,22,19,2,0,Odd,1,0
2710,2023-11-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,25,30,3,1,Odd,1,0
2711,2023-11-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,37,32,2,0,Odd,1,0
2712,2023-11-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,23,25,5,0,Odd,1,0
2713,2023-11-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,14,9,1,1,Odd,1,0
2714,2023-11-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,16,11,3,1,Odd,1,0
2715,2023-11-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,22,23,9,4,Odd,1,0
2716,2023-11-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,12,14,4,0,Odd,1,0
2717,2023-11-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,22,22,3,0,Odd,1,0
2718,2023-11-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,30,36,4,1,Odd,1,0
2719,2023-11-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,46,28,2,0,Odd,1,0
2720,2023-11-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,34,32,2,0,Odd,1,0
2721,2023-11-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,35,31,3,0,Odd,1,0
2722,2023-11-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,23,19,2,0,Odd,1,0
2723,2023-11-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,17,20,3,0,Odd,1,0
2724,2023-11-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,13,11,1,0,Odd,1,0
2725,2023-11-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,24,18,3,0,Odd,1,0
2726,2023-11-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,35,28,9,1,Odd,1,0
2727,2023-11-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,37,30,8,0,Odd,1,0
2728,2023-11-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,66,31,12,9,Odd,1,0
2729,2023-11-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,15,15,1,0,Odd,1,0
2730,2023-11-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,10,13,3,0,Odd,1,0
2731,2023-11-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,25,22,4,0,Odd,1,0
2732,2023-11-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,52,52,6,16,Odd,1,0
2733,2023-11-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,33,13,6,0,Odd,1,0
2734,2023-11-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,3,6,0,1,Odd,1,0
2735,2023-11-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,17,15,5,0,Odd,1,0
2736,2023-11-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,10,13,3,1,Odd,1,0
2737,2023-11-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,22,18,2,0,Odd,1,0
2738,2023-11-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,27,26,2,1,Odd,1,0
2739,2023-11-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,15,12,4,1,Odd,1,0
2740,2023-11-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,11,12,3,0,Odd,1,0
2741,2023-11-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,33,40,4,0,Odd,1,0
2742,2023-11-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,6,4,1,0,Odd,1,0
2743,2023-11-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,7,9,2,1,Odd,1,0
2744,2023-11-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,46,47,2,4,Odd,1,0
2745,2023-11-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,24,14,2,8,Odd,1,0
2746,2023-11-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,41,24,7,1,Odd,1,0
2747,2023-11-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,9,10,0,0,Odd,1,0
2748,2023-11-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,69,49,6,1,Odd,1,0
2749,2023-11-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,15,17,2,1,Odd,1,0
2750,2023-11-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,15,14,4,0,Odd,1,0
2751,2023-11-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,57,47,6,0,Odd,1,0
2752,2023-11-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,7,9,1,0,Odd,1,0
2753,2023-11-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,10,12,0,0,Odd,1,0
2754,2023-11-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,64,63,7,14,Odd,1,0
2755,2023-11-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,29,25,5,0,Odd,1,0
2756,2023-11-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,19,26,5,1,Odd,1,0
2757,2023-11-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,18,29,5,0,Odd,1,0
2758,2023-11-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,19,9,3,0,Odd,1,0
2759,2023-11-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,41,32,6,0,Odd,1,0
2760,2023-11-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,1,0,0,1,Odd,1,0
2761,2023-12-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,6,20,1,0,Odd,0,1
2762,2023-12-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,10,30,0,0,Odd,0,1
2763,2023-12-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,1,5,0,0,Odd,0,1
2764,2023-12-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,9,29,2,0,Odd,0,1
2765,2023-12-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,3,8,0,1,Odd,0,1
2766,2023-12-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,3,9,0,1,Odd,0,1
2767,2023-12-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,10,37,1,0,Odd,0,1
2768,2023-12-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,13,47,3,0,Odd,0,1
2769,2023-12-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,1,9,0,0,Odd,0,1
2770,2023-12-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,1,7,0,0,Odd,0,1
2771,2023-12-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,0,22,0,1,Odd,0,1
2772,2023-12-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,6,36,1,0,Odd,0,1
2773,2023-12-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,5,20,0,0,Odd,0,1
2774,2023-12-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,4,32,2,0,Odd,0,1
2775,2023-12-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,14,38,5,0,Odd,0,1
2776,2023-12-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,3,19,0,0,Odd,0,1
2777,2023-12-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,3,12,0,1,Odd,0,1
2778,2023-12-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,1,19,1,0,Odd,0,1
2779,2023-12-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,5,26,0,1,Odd,0,1
2780,2023-12-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,7,16,0,0,Odd,0,1
2781,2023-12-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,3,6,0,0,Odd,0,1
2782,2023-12-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,8,23,0,0,Odd,0,1
2783,2023-12-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,2,8,0,0,Odd,0,1
2784,2023-12-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,16,61,6,0,Odd,0,1
2785,2023-12-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,12,31,0,0,Odd,0,1
2786,2023-12-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,2,10,0,0,Odd,0,1
2787,2023-12-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,11,36,2,1,Odd,0,1
2788,2023-12-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,10,16,1,0,Odd,0,1
2789,2023-12-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,7,30,2,0,Odd,0,1
2790,2023-12-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,8,17,3,1,Odd,0,1
2791,2023-12-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,5,15,0,0,Odd,0,1
2792,2023-12-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,9,11,1,0,Odd,0,1
2793,2023-12-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,4,24,1,0,Odd,0,1
2794,2023-12-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,2,12,0,1,Odd,0,1
2795,2023-12-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,18,81,5,0,Odd,0,1
2796,2023-12-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,25,80,2,4,Odd,0,1
2797,2023-12-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,12,26,3,0,Odd,0,1
2798,2023-12-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,17,49,2,0,Odd,0,1
2799,2023-12-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,9,14,2,0,Odd,0,1
2800,2023-12-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,10,35,4,1,Odd,0,1
2801,2023-12-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,8,25,1,0,Odd,0,1
2802,2023-12-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,8,40,0,0,Odd,0,1
2803,2023-12-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,20,26,4,1,Odd,0,1
2804,2023-12-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,1,5,1,1,Odd,0,1
2805,2023-12-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,5,16,2,0,Odd,0,1
2806,2023-12-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,7,11,1,0,Odd,0,1
2807,2023-12-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,6,15,0,0,Odd,0,1
2808,2023-12-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,0,13,0,0,Odd,0,1
2809,2023-12-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,8,21,2,0,Odd,0,1
2810,2023-12-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,14,45,2,1,Odd,0,1
2811,2023-12-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,3,12,0,1,Odd,0,1
2812,2023-12-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,6,27,0,1,Odd,0,1
2813,2023-12-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,11,23,2,0,Odd,0,1
2814,2023-12-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,6,25,2,0,Odd,0,1
2815,2023-12-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,4,11,0,0,Odd,0,1
2816,2023-12-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,18,54,2,1,Odd,0,1
2817,2023-12-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,4,27,0,1,Odd,0,1
2818,2023-12-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,13,53,3,0,Odd,0,1
2819,2023-12-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,27,40,7,0,Odd,0,1
2820,2023-12-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,11,17,0,0,Odd,0,1
2821,2023-12-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,6,22,2,0,Odd,0,1
2822,2023-12-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,13,38,5,0,Odd,0,1
2823,2023-12-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,10,55,1,1,Odd,0,1
2824,2023-12-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,7,24,0,1,Odd,0,1
2825,2023-12-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,4,13,1,1,Odd,0,1
2826,2023-12-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,3,11,0,1,Odd,0,1
2827,2023-12-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,26,79,2,1,Odd,0,1
2828,2023-12-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,2,6,0,0,Odd,0,1
2829,2023-12-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,8,17,1,0,Odd,0,1
2830,2023-12-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,7,25,1,1,Odd,0,1
2831,2023-12-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,9,31,2,0,Odd,0,1
2832,2023-12-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,9,21,1,1,Odd,0,1
2833,2023-12-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,5,12,0,0,Odd,0,1
2834,2023-12-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,0,15,0,1,Odd,0,1
2835,2023-12-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,9,18,2,1,Odd,0,1
2836,2023-12-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,3,10,0,0,Odd,0,1
2837,2023-12-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,5,19,1,0,Odd,0,1
2838,2023-12-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,4,24,0,0,Odd,0,1
2839,2023-12-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,10,40,0,0,Odd,0,1
2840,2023-12-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,7,29,2,2,Odd,0,1
2841,2023-12-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,10,27,1,0,Odd,0,1
2842,2023-12-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,5,19,0,0,Odd,0,1
2843,2023-12-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,4,15,1,0,Odd,0,1
2844,2023-12-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,4,11,1,1,Odd,0,1
2845,2023-12-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,6,20,0,0,Odd,0,1
2846,2023-12-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,7,29,1,0,Odd,0,1
2847,2023-12-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,10,28,1,0,Odd,0,1
2848,2023-12-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,11,54,1,0,Odd,0,1
2849,2023-12-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,6,14,1,0,Odd,0,1
2850,2023-12-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,3,8,1,1,Odd,0,1
2851,2023-12-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,6,21,1,0,Odd,0,1
2852,2023-12-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,20,44,6,4,Odd,0,1
2853,2023-12-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,13,31,2,2,Odd,0,1
2854,2023-12-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,2,2,0,0,Odd,0,1
2855,2023-12-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,7,16,2,0,Odd,0,1
2856,2023-12-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,1,10,1,0,Odd,0,1
2857,2023-12-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,8,19,0,1,Odd,0,1
2858,2023-12-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,3,24,0,0,Odd,0,1
