record_id,date,book_id,book_title,category,lag_1_borrowed,lag_2_borrowed,rolling_3_avg_borrowed,month_index,exam_period,holiday_indicator,semester_encoded,available_copies,reservation_count,renewal_count,publication_year,cat_Business Management,cat_Chemistry,cat_Civil,cat_Computer Science,cat_Data Science,cat_Electronics,cat_English Literature,cat_Mathematics,cat_Mechanical,cat_Physics,target_next_month_demand
471,2022-04-01,BK0111,English Literature: A Practical Approach,English Literature,48.0,51.0,51.666666666666664,3,1,0,1,66,0,10,1997,False,False,False,False,False,False,True,False,False,False,35.0
591,2022-05-01,BK0111,English Literature: A Practical Approach,English Literature,56.0,48.0,46.333333333333336,4,1,0,1,66,0,4,1997,False,False,False,False,False,False,True,False,False,False,13.0
711,2022-06-01,BK0111,English Literature: A Practical Approach,English Literature,35.0,56.0,34.666666666666664,5,0,1,1,66,0,4,1997,False,False,False,False,False,False,True,False,False,False,41.0
831,2022-07-01,BK0111,English Literature: A Practical Approach,English Literature,13.0,35.0,29.666666666666668,6,0,0,0,66,0,6,1997,False,False,False,False,False,False,True,False,False,False,37.0
951,2022-08-01,BK0111,English Literature: A Practical Approach,English Literature,41.0,13.0,30.333333333333332,7,0,0,0,66,0,5,1997,False,False,False,False,False,False,True,False,False,False,42.0
1071,2022-09-01,BK0111,English Literature: A Practical Approach,English Literature,37.0,41.0,40.0,8,0,0,0,66,2,4,1997,False,False,False,False,False,False,True,False,False,False,38.0
1191,2022-10-01,BK0111,English Literature: A Practical Approach,English Literature,42.0,37.0,39.0,9,1,0,0,66,0,9,1997,False,False,False,False,False,False,True,False,False,False,54.0
1311,2022-11-01,BK0111,English Literature: A Practical Approach,English Literature,38.0,42.0,44.666666666666664,10,1,0,0,66,0,6,1997,False,False,False,False,False,False,True,False,False,False,16.0
1431,2022-12-01,BK0111,English Literature: A Practical Approach,English Literature,54.0,38.0,36.0,11,0,1,0,66,0,3,1997,False,False,False,False,False,False,True,False,False,False,46.0
1551,2023-01-01,BK0111,English Literature: A Practical Approach,English Literature,16.0,54.0,38.666666666666664,12,0,0,1,66,0,6,1997,False,False,False,False,False,False,True,False,False,False,51.0
1671,2023-02-01,BK0111,English Literature: A Practical Approach,English Literature,46.0,16.0,37.666666666666664,13,0,0,1,66,0,8,1997,False,False,False,False,False,False,True,False,False,False,37.0
1791,2023-03-01,BK0111,English Literature: A Practical Approach,English Literature,51.0,46.0,44.666666666666664,14,0,0,1,66,0,8,1997,False,False,False,False,False,False,True,False,False,False,54.0
1911,2023-04-01,BK0111,English Literature: A Practical Approach,English Literature,37.0,51.0,47.333333333333336,15,1,0,1,66,0,9,1997,False,False,False,False,False,False,True,False,False,False,50.0
2031,2023-05-01,BK0111,English Literature: A Practical Approach,English Literature,54.0,37.0,47.0,16,1,0,1,66,0,5,1997,False,False,False,False,False,False,True,False,False,False,25.0
2151,2023-06-01,BK0111,English Literature: A Practical Approach,English Literature,50.0,54.0,43.0,17,0,1,1,66,1,1,1997,False,False,False,False,False,False,True,False,False,False,38.0
2271,2023-07-01,BK0111,English Literature: A Practical Approach,English Literature,25.0,50.0,37.666666666666664,18,0,0,0,66,0,5,1997,False,False,False,False,False,False,True,False,False,False,41.0
2391,2023-08-01,BK0111,English Literature: A Practical Approach,English Literature,38.0,25.0,34.666666666666664,19,0,0,0,66,0,3,1997,False,False,False,False,False,False,True,False,False,False,49.0
2511,2023-09-01,BK0111,English Literature: A Practical Approach,English Literature,41.0,38.0,42.666666666666664,20,0,0,0,66,0,10,1997,False,False,False,False,False,False,True,False,False,False,60.0
2631,2023-10-01,BK0111,English Literature: A Practical Approach,English Literature,49.0,41.0,50.0,21,1,0,0,66,0,8,1997,False,False,False,False,False,False,True,False,False,False,57.0
2751,2023-11-01,BK0111,English Literature: A Practical Approach,English Literature,60.0,49.0,55.333333333333336,22,1,0,0,66,0,6,1997,False,False,False,False,False,False,True,False,False,False,16.0
2871,2023-12-01,BK0111,English Literature: A Practical Approach,English Literature,57.0,60.0,44.333333333333336,23,0,1,0,66,1,2,1997,False,False,False,False,False,False,True,False,False,False,36.0
2991,2024-01-01,BK0111,English Literature: A Practical Approach,English Literature,16.0,57.0,36.333333333333336,24,0,0,1,66,1,5,1997,False,False,False,False,False,False,True,False,False,False,38.0
3111,2024-02-01,BK0111,English Literature: A Practical Approach,English Literature,36.0,16.0,30.0,25,0,0,1,66,1,4,1997,False,False,False,False,False,False,True,False,False,False,44.0
3231,2024-03-01,BK0111,English Literature: A Practical Approach,English Literature,38.0,36.0,39.333333333333336,26,0,0,1,66,1,3,1997,False,False,False,False,False,False,True,False,False,False,51.0
3351,2024-04-01,BK0111,English Literature: A Practical Approach,English Literature,44.0,38.0,44.333333333333336,27,1,0,1,66,1,9,1997,False,False,False,False,False,False,True,False,False,False,54.0
3471,2024-05-01,BK0111,English Literature: A Practical Approach,English Literature,51.0,44.0,49.666666666666664,28,1,0,1,66,1,7,1997,False,False,False,False,False,False,True,False,False,False,20.0
352,2022-03-01,BK0112,Advanced English Literature,English Literature,13.0,11.0,12.333333333333334,2,0,0,1,15,2,1,2011,False,False,False,False,False,False,True,False,False,False,18.0
472,2022-04-01,BK0112,Advanced English Literature,English Literature,13.0,13.0,14.666666666666666,3,1,0,1,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,14.0
592,2022-05-01,BK0112,Advanced English Literature,English Literature,18.0,13.0,15.0,4,1,0,1,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,8.0
712,2022-06-01,BK0112,Advanced English Literature,English Literature,14.0,18.0,13.333333333333334,5,0,1,1,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,13.0
832,2022-07-01,BK0112,Advanced English Literature,English Literature,8.0,14.0,11.666666666666666,6,0,0,0,15,1,1,2011,False,False,False,False,False,False,True,False,False,False,15.0
952,2022-08-01,BK0112,Advanced English Literature,English Literature,13.0,8.0,12.0,7,0,0,0,15,2,2,2011,False,False,False,False,False,False,True,False,False,False,9.0
1072,2022-09-01,BK0112,Advanced English Literature,English Literature,15.0,13.0,12.333333333333334,8,0,0,0,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,15.0
1192,2022-10-01,BK0112,Advanced English Literature,English Literature,9.0,15.0,13.0,9,1,0,0,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,18.0
1312,2022-11-01,BK0112,Advanced English Literature,English Literature,15.0,9.0,14.0,10,1,0,0,15,0,2,2011,False,False,False,False,False,False,True,False,False,False,4.0
1432,2022-12-01,BK0112,Advanced English Literature,English Literature,18.0,15.0,12.333333333333334,11,0,1,0,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,13.0
1552,2023-01-01,BK0112,Advanced English Literature,English Literature,4.0,18.0,11.666666666666666,12,0,0,1,15,0,4,2011,False,False,False,False,False,False,True,False,False,False,14.0
1672,2023-02-01,BK0112,Advanced English Literature,English Literature,13.0,4.0,10.333333333333334,13,0,0,1,15,1,1,2011,False,False,False,False,False,False,True,False,False,False,10.0
1792,2023-03-01,BK0112,Advanced English Literature,English Literature,14.0,13.0,12.333333333333334,14,0,0,1,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,11.0
1912,2023-04-01,BK0112,Advanced English Literature,English Literature,10.0,14.0,11.666666666666666,15,1,0,1,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,13.0
2032,2023-05-01,BK0112,Advanced English Literature,English Literature,11.0,10.0,11.333333333333334,16,1,0,1,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,7.0
2152,2023-06-01,BK0112,Advanced English Literature,English Literature,13.0,11.0,10.333333333333334,17,0,1,1,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,11.0
2272,2023-07-01,BK0112,Advanced English Literature,English Literature,7.0,13.0,10.333333333333334,18,0,0,0,15,1,1,2011,False,False,False,False,False,False,True,False,False,False,13.0
2392,2023-08-01,BK0112,Advanced English Literature,English Literature,11.0,7.0,10.333333333333334,19,0,0,0,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,13.0
2512,2023-09-01,BK0112,Advanced English Literature,English Literature,13.0,11.0,12.333333333333334,20,0,0,0,15,1,2,2011,False,False,False,False,False,False,True,False,False,False,10.0
2632,2023-10-01,BK0112,Advanced English Literature,English Literature,13.0,13.0,12.0,21,1,0,0,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,7.0
2752,2023-11-01,BK0112,Advanced English Literature,English Literature,10.0,13.0,10.0,22,1,0,0,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,3.0
2872,2023-12-01,BK0112,Advanced English Literature,English Literature,7.0,10.0,6.666666666666667,23,0,1,0,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,9.0
2992,2024-01-01,BK0112,Advanced English Literature,English Literature,3.0,7.0,6.333333333333333,24,0,0,1,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,3.0
3112,2024-02-01,BK0112,Advanced English Literature,English Literature,9.0,3.0,5.0,25,0,0,1,15,0,0,2011,False,False,False,False,False,False,True,False,False,False,9.0
3232,2024-03-01,BK0112,Advanced English Literature,English Literature,3.0,9.0,7.0,26,0,0,1,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,7.0
3352,2024-04-01,BK0112,Advanced English Literature,English Literature,9.0,3.0,6.333333333333333,27,1,0,1,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,8.0
3472,2024-05-01,BK0112,Advanced English Literature,English Literature,7.0,9.0,8.0,28,1,0,1,15,0,1,2011,False,False,False,False,False,False,True,False,False,False,6.0
353,2022-03-01,BK0113,Principles of English Literature,English Literature,8.0,12.0,10.333333333333334,2,0,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,12.0
473,2022-04-01,BK0113,Principles of English Literature,English Literature,11.0,8.0,10.333333333333334,3,1,0,1,33,0,2,2006,False,False,False,False,False,False,True,False,False,False,5.0
593,2022-05-01,BK0113,Principles of English Literature,English Literature,12.0,11.0,9.333333333333334,4,1,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,3.0
713,2022-06-01,BK0113,Principles of English Literature,English Literature,5.0,12.0,6.666666666666667,5,0,1,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,8.0
833,2022-07-01,BK0113,Principles of English Literature,English Literature,3.0,5.0,5.333333333333333,6,0,0,0,33,0,0,2006,False,False,False,False,False,False,True,False,False,False,6.0
953,2022-08-01,BK0113,Principles of English Literature,English Literature,8.0,3.0,5.666666666666667,7,0,0,0,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,7.0
1073,2022-09-01,BK0113,Principles of English Literature,English Literature,6.0,8.0,7.0,8,0,0,0,33,1,2,2006,False,False,False,False,False,False,True,False,False,False,13.0
1193,2022-10-01,BK0113,Principles of English Literature,English Literature,7.0,6.0,8.666666666666666,9,1,0,0,33,0,3,2006,False,False,False,False,False,False,True,False,False,False,9.0
1313,2022-11-01,BK0113,Principles of English Literature,English Literature,13.0,7.0,9.666666666666666,10,1,0,0,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,4.0
1433,2022-12-01,BK0113,Principles of English Literature,English Literature,9.0,13.0,8.666666666666666,11,0,1,0,33,1,1,2006,False,False,False,False,False,False,True,False,False,False,12.0
1553,2023-01-01,BK0113,Principles of English Literature,English Literature,4.0,9.0,8.333333333333334,12,0,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,14.0
1673,2023-02-01,BK0113,Principles of English Literature,English Literature,12.0,4.0,10.0,13,0,0,1,33,0,4,2006,False,False,False,False,False,False,True,False,False,False,14.0
1793,2023-03-01,BK0113,Principles of English Literature,English Literature,14.0,12.0,13.333333333333334,14,0,0,1,33,0,4,2006,False,False,False,False,False,False,True,False,False,False,11.0
1913,2023-04-01,BK0113,Principles of English Literature,English Literature,14.0,14.0,13.0,15,1,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,9.0
2033,2023-05-01,BK0113,Principles of English Literature,English Literature,11.0,14.0,11.333333333333334,16,1,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,2.0
2153,2023-06-01,BK0113,Principles of English Literature,English Literature,9.0,11.0,7.333333333333333,17,0,1,1,33,0,2,2006,False,False,False,False,False,False,True,False,False,False,14.0
2273,2023-07-01,BK0113,Principles of English Literature,English Literature,2.0,9.0,8.333333333333334,18,0,0,0,33,1,1,2006,False,False,False,False,False,False,True,False,False,False,13.0
2393,2023-08-01,BK0113,Principles of English Literature,English Literature,14.0,2.0,9.666666666666666,19,0,0,0,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,9.0
2513,2023-09-01,BK0113,Principles of English Literature,English Literature,13.0,14.0,12.0,20,0,0,0,33,0,5,2006,False,False,False,False,False,False,True,False,False,False,12.0
2633,2023-10-01,BK0113,Principles of English Literature,English Literature,9.0,13.0,11.333333333333334,21,1,0,0,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,10.0
2753,2023-11-01,BK0113,Principles of English Literature,English Literature,12.0,9.0,10.333333333333334,22,1,0,0,33,0,0,2006,False,False,False,False,False,False,True,False,False,False,2.0
2873,2023-12-01,BK0113,Principles of English Literature,English Literature,10.0,12.0,8.0,23,0,1,0,33,0,0,2006,False,False,False,False,False,False,True,False,False,False,16.0
2993,2024-01-01,BK0113,Principles of English Literature,English Literature,2.0,10.0,9.333333333333334,24,0,0,1,33,0,4,2006,False,False,False,False,False,False,True,False,False,False,11.0
3113,2024-02-01,BK0113,Principles of English Literature,English Literature,16.0,2.0,9.666666666666666,25,0,0,1,33,1,2,2006,False,False,False,False,False,False,True,False,False,False,5.0
3233,2024-03-01,BK0113,Principles of English Literature,English Literature,11.0,16.0,10.666666666666666,26,0,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,20.0
3353,2024-04-01,BK0113,Principles of English Literature,English Literature,5.0,11.0,12.0,27,1,0,1,33,0,3,2006,False,False,False,False,False,False,True,False,False,False,13.0
3473,2024-05-01,BK0113,Principles of English Literature,English Literature,20.0,5.0,12.666666666666666,28,1,0,1,33,0,1,2006,False,False,False,False,False,False,True,False,False,False,6.0
354,2022-03-01,BK0114,English Literature for Engineers,English Literature,53.0,52.0,54.0,2,0,0,1,30,16,6,2006,False,False,False,False,False,False,True,False,False,False,46.0
474,2022-04-01,BK0114,English Literature for Engineers,English Literature,57.0,53.0,52.0,3,1,0,1,30,9,6,2006,False,False,False,False,False,False,True,False,False,False,58.0
594,2022-05-01,BK0114,English Literature for Engineers,English Literature,46.0,57.0,53.666666666666664,4,1,0,1,30,11,15,2006,False,False,False,False,False,False,True,False,False,False,16.0
714,2022-06-01,BK0114,English Literature for Engineers,English Literature,58.0,46.0,40.0,5,0,1,1,30,0,2,2006,False,False,False,False,False,False,True,False,False,False,52.0
834,2022-07-01,BK0114,English Literature for Engineers,English Literature,16.0,58.0,42.0,6,0,0,0,30,13,7,2006,False,False,False,False,False,False,True,False,False,False,50.0
954,2022-08-01,BK0114,English Literature for Engineers,English Literature,52.0,16.0,39.333333333333336,7,0,0,0,30,11,6,2006,False,False,False,False,False,False,True,False,False,False,43.0
1074,2022-09-01,BK0114,English Literature for Engineers,English Literature,50.0,52.0,48.333333333333336,8,0,0,0,30,8,7,2006,False,False,False,False,False,False,True,False,False,False,48.0
1194,2022-10-01,BK0114,English Literature for Engineers,English Literature,43.0,50.0,47.0,9,1,0,0,30,5,7,2006,False,False,False,False,False,False,True,False,False,False,58.0
1314,2022-11-01,BK0114,English Literature for Engineers,English Literature,48.0,43.0,49.666666666666664,10,1,0,0,30,12,3,2006,False,False,False,False,False,False,True,False,False,False,18.0
1434,2022-12-01,BK0114,English Literature for Engineers,English Literature,58.0,48.0,41.333333333333336,11,0,1,0,30,0,2,2006,False,False,False,False,False,False,True,False,False,False,46.0
1554,2023-01-01,BK0114,English Literature for Engineers,English Literature,18.0,58.0,40.666666666666664,12,0,0,1,30,12,9,2006,False,False,False,False,False,False,True,False,False,False,52.0
1674,2023-02-01,BK0114,English Literature for Engineers,English Literature,46.0,18.0,38.666666666666664,13,0,0,1,30,10,9,2006,False,False,False,False,False,False,True,False,False,False,40.0
1794,2023-03-01,BK0114,English Literature for Engineers,English Literature,52.0,46.0,46.0,14,0,0,1,30,7,4,2006,False,False,False,False,False,False,True,False,False,False,55.0
1914,2023-04-01,BK0114,English Literature for Engineers,English Literature,40.0,52.0,49.0,15,1,0,1,30,7,3,2006,False,False,False,False,False,False,True,False,False,False,50.0
2034,2023-05-01,BK0114,English Literature for Engineers,English Literature,55.0,40.0,48.333333333333336,16,1,0,1,30,9,5,2006,False,False,False,False,False,False,True,False,False,False,27.0
2154,2023-06-01,BK0114,English Literature for Engineers,English Literature,50.0,55.0,44.0,17,0,1,1,30,0,1,2006,False,False,False,False,False,False,True,False,False,False,46.0
2274,2023-07-01,BK0114,English Literature for Engineers,English Literature,27.0,50.0,41.0,18,0,0,0,30,7,9,2006,False,False,False,False,False,False,True,False,False,False,55.0
2394,2023-08-01,BK0114,English Literature for Engineers,English Literature,46.0,27.0,42.666666666666664,19,0,0,0,30,14,8,2006,False,False,False,False,False,False,True,False,False,False,44.0
2514,2023-09-01,BK0114,English Literature for Engineers,English Literature,55.0,46.0,48.333333333333336,20,0,0,0,30,9,4,2006,False,False,False,False,False,False,True,False,False,False,67.0
2634,2023-10-01,BK0114,English Literature for Engineers,English Literature,44.0,55.0,55.333333333333336,21,1,0,0,30,23,10,2006,False,False,False,False,False,False,True,False,False,False,64.0
2754,2023-11-01,BK0114,English Literature for Engineers,English Literature,67.0,44.0,58.333333333333336,22,1,0,0,30,14,7,2006,False,False,False,False,False,False,True,False,False,False,19.0
2874,2023-12-01,BK0114,English Literature for Engineers,English Literature,64.0,67.0,50.0,23,0,1,0,30,0,3,2006,False,False,False,False,False,False,True,False,False,False,61.0
2994,2024-01-01,BK0114,English Literature for Engineers,English Literature,19.0,64.0,48.0,24,0,0,1,30,20,6,2006,False,False,False,False,False,False,True,False,False,False,45.0
3114,2024-02-01,BK0114,English Literature for Engineers,English Literature,61.0,19.0,41.666666666666664,25,0,0,1,30,6,9,2006,False,False,False,False,False,False,True,False,False,False,54.0
3234,2024-03-01,BK0114,English Literature for Engineers,English Literature,45.0,61.0,53.333333333333336,26,0,0,1,30,11,10,2006,False,False,False,False,False,False,True,False,False,False,63.0
3354,2024-04-01,BK0114,English Literature for Engineers,English Literature,54.0,45.0,54.0,27,1,0,1,30,12,12,2006,False,False,False,False,False,False,True,False,False,False,73.0
3474,2024-05-01,BK0114,English Literature for Engineers,English Literature,63.0,54.0,63.333333333333336,28,1,0,1,30,19,15,2006,False,False,False,False,False,False,True,False,False,False,24.0
355,2022-03-01,BK0115,Modern English Literature,English Literature,26.0,23.0,26.333333333333332,2,0,0,1,40,3,3,2009,False,False,False,False,False,False,True,False,False,False,24.0
475,2022-04-01,BK0115,Modern English Literature,English Literature,30.0,26.0,26.666666666666668,3,1,0,1,40,0,4,2009,False,False,False,False,False,False,True,False,False,False,36.0
595,2022-05-01,BK0115,Modern English Literature,English Literature,24.0,30.0,30.0,4,1,0,1,40,0,9,2009,False,False,False,False,False,False,True,False,False,False,8.0
715,2022-06-01,BK0115,Modern English Literature,English Literature,36.0,24.0,22.666666666666668,5,0,1,1,40,0,1,2009,False,False,False,False,False,False,True,False,False,False,30.0
835,2022-07-01,BK0115,Modern English Literature,English Literature,8.0,36.0,24.666666666666668,6,0,0,0,40,0,4,2009,False,False,False,False,False,False,True,False,False,False,24.0
955,2022-08-01,BK0115,Modern English Literature,English Literature,30.0,8.0,20.666666666666668,7,0,0,0,40,0,3,2009,False,False,False,False,False,False,True,False,False,False,29.0
1075,2022-09-01,BK0115,Modern English Literature,English Literature,24.0,30.0,27.666666666666668,8,0,0,0,40,0,5,2009,False,False,False,False,False,False,True,False,False,False,27.0
1195,2022-10-01,BK0115,Modern English Literature,English Literature,29.0,24.0,26.666666666666668,9,1,0,0,40,0,5,2009,False,False,False,False,False,False,True,False,False,False,31.0
1315,2022-11-01,BK0115,Modern English Literature,English Literature,27.0,29.0,29.0,10,1,0,0,40,1,3,2009,False,False,False,False,False,False,True,False,False,False,12.0
1435,2022-12-01,BK0115,Modern English Literature,English Literature,31.0,27.0,23.333333333333332,11,0,1,0,40,1,0,2009,False,False,False,False,False,False,True,False,False,False,23.0
1555,2023-01-01,BK0115,Modern English Literature,English Literature,12.0,31.0,22.0,12,0,0,1,40,0,4,2009,False,False,False,False,False,False,True,False,False,False,27.0
1675,2023-02-01,BK0115,Modern English Literature,English Literature,23.0,12.0,20.666666666666668,13,0,0,1,40,0,4,2009,False,False,False,False,False,False,True,False,False,False,30.0
1795,2023-03-01,BK0115,Modern English Literature,English Literature,27.0,23.0,26.666666666666668,14,0,0,1,40,0,2,2009,False,False,False,False,False,False,True,False,False,False,29.0
1915,2023-04-01,BK0115,Modern English Literature,English Literature,30.0,27.0,28.666666666666668,15,1,0,1,40,0,6,2009,False,False,False,False,False,False,True,False,False,False,33.0
2035,2023-05-01,BK0115,Modern English Literature,English Literature,29.0,30.0,30.666666666666668,16,1,0,1,40,0,9,2009,False,False,False,False,False,False,True,False,False,False,4.0
2155,2023-06-01,BK0115,Modern English Literature,English Literature,33.0,29.0,22.0,17,0,1,1,40,0,1,2009,False,False,False,False,False,False,True,False,False,False,24.0
2275,2023-07-01,BK0115,Modern English Literature,English Literature,4.0,33.0,20.333333333333332,18,0,0,0,40,0,3,2009,False,False,False,False,False,False,True,False,False,False,29.0
2395,2023-08-01,BK0115,Modern English Literature,English Literature,24.0,4.0,19.0,19,0,0,0,40,0,3,2009,False,False,False,False,False,False,True,False,False,False,28.0
2515,2023-09-01,BK0115,Modern English Literature,English Literature,29.0,24.0,27.0,20,0,0,0,40,1,7,2009,False,False,False,False,False,False,True,False,False,False,29.0
2635,2023-10-01,BK0115,Modern English Literature,English Literature,28.0,29.0,28.666666666666668,21,1,0,0,40,0,7,2009,False,False,False,False,False,False,True,False,False,False,29.0
2755,2023-11-01,BK0115,Modern English Literature,English Literature,29.0,28.0,28.666666666666668,22,1,0,0,40,0,5,2009,False,False,False,False,False,False,True,False,False,False,10.0
2875,2023-12-01,BK0115,Modern English Literature,English Literature,29.0,29.0,22.666666666666668,23,0,1,0,40,0,1,2009,False,False,False,False,False,False,True,False,False,False,28.0
2995,2024-01-01,BK0115,Modern English Literature,English Literature,10.0,29.0,22.333333333333332,24,0,0,1,40,0,2,2009,False,False,False,False,False,False,True,False,False,False,22.0
3115,2024-02-01,BK0115,Modern English Literature,English Literature,28.0,10.0,20.0,25,0,0,1,40,0,5,2009,False,False,False,False,False,False,True,False,False,False,37.0
3235,2024-03-01,BK0115,Modern English Literature,English Literature,22.0,28.0,29.0,26,0,0,1,40,0,6,2009,False,False,False,False,False,False,True,False,False,False,24.0
3355,2024-04-01,BK0115,Modern English Literature,English Literature,37.0,22.0,27.666666666666668,27,1,0,1,40,1,3,2009,False,False,False,False,False,False,True,False,False,False,30.0
3475,2024-05-01,BK0115,Modern English Literature,English Literature,24.0,37.0,30.333333333333332,28,1,0,1,40,0,6,2009,False,False,False,False,False,False,True,False,False,False,12.0
356,2022-03-01,BK0116,Applied English Literature,English Literature,23.0,16.0,22.0,2,0,0,1,21,6,4,2020,False,False,False,False,False,False,True,False,False,False,29.0
476,2022-04-01,BK0116,Applied English Literature,English Literature,27.0,23.0,26.333333333333332,3,1,0,1,21,4,4,2020,False,False,False,False,False,False,True,False,False,False,34.0
596,2022-05-01,BK0116,Applied English Literature,English Literature,29.0,27.0,30.0,4,1,0,1,21,11,8,2020,False,False,False,False,False,False,True,False,False,False,10.0
716,2022-06-01,BK0116,Applied English Literature,English Literature,34.0,29.0,24.333333333333332,5,0,1,1,21,0,2,2020,False,False,False,False,False,False,True,False,False,False,27.0
836,2022-07-01,BK0116,Applied English Literature,English Literature,10.0,34.0,23.666666666666668,6,0,0,0,21,3,4,2020,False,False,False,False,False,False,True,False,False,False,24.0
956,2022-08-01,BK0116,Applied English Literature,English Literature,27.0,10.0,20.333333333333332,7,0,0,0,21,2,3,2020,False,False,False,False,False,False,True,False,False,False,26.0
1076,2022-09-01,BK0116,Applied English Literature,English Literature,24.0,27.0,25.666666666666668,8,0,0,0,21,3,4,2020,False,False,False,False,False,False,True,False,False,False,11.0
1196,2022-10-01,BK0116,Applied English Literature,English Literature,26.0,24.0,20.333333333333332,9,1,0,0,21,0,2,2020,False,False,False,False,False,False,True,False,False,False,24.0
1316,2022-11-01,BK0116,Applied English Literature,English Literature,11.0,26.0,20.333333333333332,10,1,0,0,21,2,3,2020,False,False,False,False,False,False,True,False,False,False,8.0
1436,2022-12-01,BK0116,Applied English Literature,English Literature,24.0,11.0,14.333333333333334,11,0,1,0,21,1,0,2020,False,False,False,False,False,False,True,False,False,False,21.0
1556,2023-01-01,BK0116,Applied English Literature,English Literature,8.0,24.0,17.666666666666668,12,0,0,1,21,0,5,2020,False,False,False,False,False,False,True,False,False,False,21.0
1676,2023-02-01,BK0116,Applied English Literature,English Literature,21.0,8.0,16.666666666666668,13,0,0,1,21,0,4,2020,False,False,False,False,False,False,True,False,False,False,30.0
1796,2023-03-01,BK0116,Applied English Literature,English Literature,21.0,21.0,24.0,14,0,0,1,21,4,3,2020,False,False,False,False,False,False,True,False,False,False,25.0
1916,2023-04-01,BK0116,Applied English Literature,English Literature,30.0,21.0,25.333333333333332,15,1,0,1,21,0,4,2020,False,False,False,False,False,False,True,False,False,False,13.0
2036,2023-05-01,BK0116,Applied English Literature,English Literature,25.0,30.0,22.666666666666668,16,1,0,1,21,0,3,2020,False,False,False,False,False,False,True,False,False,False,17.0
2156,2023-06-01,BK0116,Applied English Literature,English Literature,13.0,25.0,18.333333333333332,17,0,1,1,21,0,2,2020,False,False,False,False,False,False,True,False,False,False,23.0
2276,2023-07-01,BK0116,Applied English Literature,English Literature,17.0,13.0,17.666666666666668,18,0,0,0,21,3,5,2020,False,False,False,False,False,False,True,False,False,False,26.0
2396,2023-08-01,BK0116,Applied English Literature,English Literature,23.0,17.0,22.0,19,0,0,0,21,2,4,2020,False,False,False,False,False,False,True,False,False,False,21.0
2516,2023-09-01,BK0116,Applied English Literature,English Literature,26.0,23.0,23.333333333333332,20,0,0,0,21,0,1,2020,False,False,False,False,False,False,True,False,False,False,29.0
2636,2023-10-01,BK0116,Applied English Literature,English Literature,21.0,26.0,25.333333333333332,21,1,0,0,21,1,3,2020,False,False,False,False,False,False,True,False,False,False,19.0
2756,2023-11-01,BK0116,Applied English Literature,English Literature,29.0,21.0,23.0,22,1,0,0,21,1,5,2020,False,False,False,False,False,False,True,False,False,False,10.0
2876,2023-12-01,BK0116,Applied English Literature,English Literature,19.0,29.0,19.333333333333332,23,0,1,0,21,0,2,2020,False,False,False,False,False,False,True,False,False,False,25.0
2996,2024-01-01,BK0116,Applied English Literature,English Literature,10.0,19.0,18.0,24,0,0,1,21,0,6,2020,False,False,False,False,False,False,True,False,False,False,25.0
3116,2024-02-01,BK0116,Applied English Literature,English Literature,25.0,10.0,20.0,25,0,0,1,21,4,0,2020,False,False,False,False,False,False,True,False,False,False,28.0
3236,2024-03-01,BK0116,Applied English Literature,English Literature,25.0,25.0,26.0,26,0,0,1,21,2,2,2020,False,False,False,False,False,False,True,False,False,False,25.0
3356,2024-04-01,BK0116,Applied English Literature,English Literature,28.0,25.0,26.0,27,1,0,1,21,0,2,2020,False,False,False,False,False,False,True,False,False,False,32.0
3476,2024-05-01,BK0116,Applied English Literature,English Literature,25.0,28.0,28.333333333333332,28,1,0,1,21,4,5,2020,False,False,False,False,False,False,True,False,False,False,11.0
357,2022-03-01,BK0117,English Literature Concepts and Applications,English Literature,31.0,15.0,23.0,2,0,0,1,56,2,5,2012,False,False,False,False,False,False,True,False,False,False,26.0
